id,uri,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
94,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,psycho,Red Velvet,album,k-pop,4250504,False,‘The ReVe Festival’ Finale,2019-12-23,1,16,0.664,0.6659999999999999,8,-2.2030000000000003,1,0.0446,0.193,0.0,0.0854,0.405,139.987,210560,4,k-pop,327.0
96,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,its you,Ali Gatie,album,canadian hip hop,1412470.0,False,YOU,2019-11-08,1,9,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607,4,hip hop,372.0
97,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,"yo x ti, tu x mi",ROSALÍA - Ozuna,single,r&b en espanol,4214973.0,False,"Yo x Ti, Tu x Mi",2019-08-15,1,1,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040,4
98,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,mean it,Lauv - LANY,album,pop,3587039.0,False,~how i'm feeling~,2019-11-14,1,7,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,232853,4,pop,366.0
99,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,que calor,Major Lazer - J Balvin - El Alfa - Diplo,single,dance pop,6092877.0,False,Que Calor (with J Balvin & El Alfa),2019-09-11,1,1,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.00754,0.285,0.46,126.038,169998,4,pop,430.0
100,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,had enough,Don Toliver - Offset - Quavo,single,rap,1012488.0,True,Had Enough (feat. Quavo & Offset),2019-12-27,1,1,0.748,0.789,2,-4.579,1,0.103,0.262,0.0,0.13,0.6709999999999999,147.957,157133,4,rap,323.0
101,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,roller,Apache 207,album,german hip hop,1255334.0,True,Platte,2019-10-25,2,8,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.6829999999999999,128.017,157093,4,hip hop,386.0
102,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,quizas,Rich Music LTD - Sech - Dalex - Justin Quiles - Lenny Tavárez - Feid - Wisin - Zion,album,latin,141915.0,True,The Academy,2019-10-11,1,7,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,216067,4,latin,400.0
95,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,sicko mode,Travis Scott,album,rap,13434540,True,ASTROWORLD,2018-08-03,3,17,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999995,312820,4,rap,834.0
103,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,liberdade provisória,Henrique & Juliano,single,sertanejo universitario,11765267.0,False,Liberdade Provisória,2019-12-06,1,1,0.6679999999999999,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,187986,4,latin,344.0
105,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,closer,The Chainsmokers - Halsey,single,dance pop,16931568,False,Closer,2016-07-29,1,1,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.6609999999999999,95.01,244960,4,pop,1560.0
106,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,tutu,Camilo - Pedro Capó,single,colombian pop,4501456.0,False,Tutu,2019-08-09,1,1,0.731,0.8320000000000001,9,-2.592,1,0.0503,0.273,0.0,0.0665,0.94,146.013,178613,4,pop,463.0
107,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,dancing with a stranger,Sam Smith - Normani,single,pop,14303985,False,Dancing With A Stranger (with Normani),2019-01-11,1,1,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4,pop,673.0
104,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,taki taki,DJ Snake - Selena Gomez - Ozuna - Cardi B,album,dance pop,7101818.0,True,Carte Blanche,2019-07-25,11,17,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,pop,478.0
110,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,si te vas,Sech - Ozuna,single,latin,6068852,False,Si Te Vas,2019-09-26,1,1,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,0.5539999999999999,174.101,204907,4,latin,415.0
109,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,bellaquita - remix,Dalex - Lenny Tavárez - Anitta - Natti Natasha - Farruko - Justin Quiles,single,latin,2661429.0,True,Bellaquita (Remix),2019-11-22,1,1,0.795,0.715,1,-3.582,1,0.0838,0.141,2.12e-06,0.179,0.758,165.94099999999997,304733,4,latin,358.0
108,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,robbery,Juice WRLD,album,chicago rap,13266070.0,True,Death Race For Love,2019-03-08,8,22,0.685,0.6920000000000001,2,-5.122000000000001,1,0.0457,0.328,0.0,0.153,0.578,159.966,240051,5,rap,617.0
111,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,money in the grave,Drake - Rick Ross,single,canadian hip hop,50593376.0,True,The Best In The World Pack,2019-06-15,2,2,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,4,hip hop,518.0
113,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,hate me,Ellie Goulding - Juice WRLD,single,dance pop,8604850.0,False,Hate Me (with Juice WRLD),2019-06-26,1,1,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223,4,pop,507.0
112,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,soltera - remix,Lunay - Daddy Yankee - Bad Bunny,album,latin,3300801.0,False,Épico,2019-10-25,7,14,0.795,0.7829999999999999,5,-4.271,1,0.0432,0.361,0.0,0.4370000000000001,0.799,92.01,266087,4,latin,386.0
114,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,believer,Imagine Dragons,album,modern rock,30723081,False,Evolve,2017-06-23,4,12,0.7759999999999999,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.6659999999999999,124.949,204347,4,rock,1240.0
115,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,without me,Halsey,single,dance pop,12622150.0,True,Without Me,2018-10-04,1,1,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.5329999999999999,136.041,201661,4,pop,772.0
116,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,vibez,DaBaby,album,north carolina hip hop,4807934.0,True,KIRK,2019-09-27,4,13,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935,4,hip hop,414.0
117,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,if the world was ending - feat. julia michaels,JP Saxe - Julia Michaels,single,canadian contemporary r&b,167097.0,False,If the World Was Ending (feat. Julia Michaels),2019-10-17,1,1,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,r&b/soul,394.0
118,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,up all night,Khalid,single,alternative r&b,12829933,False,Up All Night,2019-11-14,1,1,0.665,0.7120000000000001,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220,4,r&b/soul,366.0
119,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,liar,Camila Cabello,album,dance pop,18673543.0,False,Romance,2019-12-06,6,14,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4,pop,344.0
121,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,no guidance,Chris Brown - Drake,album,dance pop,12520603.0,True,Indigo,2019-06-28,11,32,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.1369999999999999,92.932,260640,4,pop,505.0
122,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,look at her now,Selena Gomez,single,dance pop,23289724.0,False,Look At Her Now,2019-10-24,1,1,0.563,0.564,10,-7.9060000000000015,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5,pop,387.0
120,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,calma - remix,Pedro Capó - Farruko,single,latin,1263646,False,Calma (Remix),2018-10-05,1,1,0.826,0.773,11,-4.218,0,0.0524,0.3229999999999999,0.0,0.143,0.7609999999999999,126.899,238200,4,latin,771.0
123,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,talk,Khalid - Disclosure,album,alternative r&b,12829933,False,Free Spirit,2019-04-05,5,17,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,197573,4,r&b/soul,589.0
125,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,album,electropop,34697267.0,False,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,10,14,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4,pop
126,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,,,,,,,,,,,,,,,,,,,,,,,,,
124,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,graveyard,Halsey,single,dance pop,12622150,False,Graveyard,2019-09-13,1,1,0.667,0.583,11,-5.127000000000002,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,4,pop,428.0
127,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,in my mind,Dynoro - Gigi D'Agostino,single,edm,208733,False,In My Mind,2018-06-08,1,1,0.6940000000000001,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,dance/electronic,890.0
128,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,into the unknown,Idina Menzel - AURORA,album,hollywood,313509.0,False,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,3,46,0.3229999999999999,0.405,10,-8.533,0,0.0413,0.8490000000000001,0.000544,0.138,0.274,145.10399999999996,194848,5,else,365.0
129,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL,family,The Chainsmokers - Kygo,album,dance pop,16931568.0,False,World War Joy,2019-12-06,2,10,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,194827,4,pop,344.0
130,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,better now,Post Malone,album,dfw rap,29173640,True,beerbongs & bentleys,2018-04-27,9,18,0.68,0.578,10,-5.803999999999999,1,0.04,0.331,0.0,0.135,0.341,145.03799999999995,231267,4,rap,932.0
131,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,havana,Camila Cabello - Young Thug,album,dance pop,18673543.0,False,Camila,2018-01-12,4,11,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.394,104.988,217307,4,pop,1037.0
133,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,suge,DaBaby,album,north carolina hip hop,4807934.0,True,Baby On Baby,2019-03-01,2,13,0.8759999999999999,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.8440000000000001,75.445,163320,4,hip hop,624.0
135,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,eastside,benny blanco - Halsey - Khalid,album,electropop,653196.0,False,FRIENDS KEEP SECRETS,2018-12-07,1,7,0.632,0.6859999999999999,6,-7.665,0,0.243,0.5489999999999999,0.0,0.2,0.329,89.949,170770,4,pop,708.0
134,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,hot,Young Thug - Travis Scott - Gunna,album,atl hip hop,5647016.0,True,So Much Fun (Deluxe),2019-12-20,5,24,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4,hip hop,330.0
132,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,woah,Lil Baby,single,atl hip hop,5372519.0,True,Woah,2019-11-08,1,1,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011,4,hip hop,372.0
136,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,promises,Calvin Harris - Sam Smith - Jessie Reyez,single,dance pop,20814678.0,False,Promises (with Sam Smith),2018-08-17,1,1,0.7809999999999999,0.768,11,-5.9910000000000005,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,pop,820.0
137,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,sad!,XXXTENTACION,album,emo rap,22910410.0,True,?,2018-03-16,4,18,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,rap,974.0
138,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,i like it,Cardi B - Bad Bunny - J Balvin,album,pop,13132135.0,True,Invasion of Privacy,2018-04-06,7,13,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.3720000000000001,0.65,136.048,253390,4,pop,953.0
139,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,uptown funk,Mark Ronson - Bruno Mars,album,dance pop,854572.0,False,Uptown Special,2015-01-12,4,11,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.149999999999999e-05,0.0344,0.928,114.988,269667,4,pop,2124.0
140,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,otro trago - remix,Sech - Ozuna - Anuel AA - Darell - Nicky Jam,single,latin,6068852,True,Otro Trago (Remix),2019-07-26,1,1,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,287773,4,latin,477.0
141,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,sentadão,PEDRO SAMPAIO - Felipe Original - JS o Mão de Ouro,single,funk carioca,825698.0,False,SENTADÃO,2019-11-22,1,1,0.68,0.8690000000000001,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,143448,4,funk,358.0
142,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,combatchy,Anitta - Lexa - Luísa Sonza - Mc Rebecca,single,funk carioca,9903432.0,False,Combatchy (feat. MC Rebecca),2019-11-20,1,1,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,157600,4,funk,360.0
143,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,nice to meet ya,Niall Horan,single,dance pop,6170158.0,False,Nice To Meet Ya,2019-10-04,1,1,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805,4,pop,407.0
144,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,candy,Doja Cat,album,la indie,4098337,True,Amala,2018-03-30,8,13,0.6890000000000001,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920,4,indie,960.0
145,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,if i cant have you,Shawn Mendes,album,canadian pop,29743681.0,False,Shawn Mendes (Deluxe),2019-06-19,3,16,0.691,0.823,2,-4.197,1,0.0623,0.487,0.0,0.134,0.87,123.935,191467,4,pop,514.0
146,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,post malone,Sam Feldt - RANI,single,dance pop,563855.0,False,Post Malone (feat. RANI) [Joe Stone Remix],2019-08-16,2,2,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.6509999999999999,107.356,174444,4,pop,456.0
147,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,ne reviens pas,Gradur - Heuss L'enfoiré,album,francoton,1235674,True,Zone 59,2019-11-29,7,21,0.932,0.778,10,-3.384,0,0.0638,0.212,0.0,0.168,0.933,124.996,188613,4,indie,351.0
148,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,never seen the rain,Tones And I,single,australian pop,2283019.0,False,Never Seen the Rain,2019-07-15,1,1,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,200756,4,pop,488.0
150,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,mia,Bad Bunny - Drake,single,latin,26265604.0,False,MIA (feat. Drake),2018-10-11,1,1,0.8170000000000001,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,latin,765.0
151,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,feel it still,Portugal. The Man,album,indie rock,1152895.0,False,Woodstock,2017-06-16,4,10,0.8009999999999999,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,rock,1247.0
152,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,hey ya! - radio mix,OutKast,album,atl hip hop,1484634.0,False,Speakerboxxx/The Love Below,2003,9,40,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.52600000000002,235213,4,hip hop,
149,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,july,Noah Cyrus,single,pop,736590,False,July,2019-07-31,1,1,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107,4,pop,472.0
153,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,sos,Avicii - Aloe Blacc,album,big room,18439913.0,False,TIM,2019-06-06,3,12,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4,house,527.0
155,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,say so,Doja Cat,album,la indie,4098337.0,True,Hot Pink,2019-11-07,5,12,0.787,0.6729999999999999,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,110.962,237893,4,indie,373.0
156,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,,,,,,,,,,,,,,,,,,,,,,,,,
157,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,africa,TOTO,album,album rock,1644165.0,False,Toto IV,1982-04-08,10,10,0.6709999999999999,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4,rock,14091.0
158,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,perreo en la luna,Rich Music LTD - Sech - Dalex - Justin Quiles - Lenny Tavárez - Feid,album,latin,141915,True,The Academy,2019-10-11,3,7,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.3670000000000001,0.7240000000000001,174.013,218587,4,latin,400.0
159,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,panini,Lil Nas X,single,country rap,3624644,False,Panini,2019-09-13,2,2,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.84799999999996,114893,4,rap,428.0
160,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,album,rap,13434540.0,True,Birds In The Trap Sing McKnight,2016-09-16,9,14,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,rap,1511.0
161,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,11 pm,Maluma,album,reggaeton,21642776.0,False,11:11,2019-05-17,1,16,0.777,0.7120000000000001,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,175733,4,reggaeton,547.0
162,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,223s,YNW Melly - 9lokknine,album,melodic rap,4897771.0,True,Melly vs. Melvin,2019-11-22,14,14,0.932,0.547,0,-7.787000000000001,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640,4,rap,358.0
163,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,youngblood,5 Seconds of Summer,album,boy band,6734577,False,Youngblood (Deluxe),2018-06-15,1,16,0.596,0.8540000000000001,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4,boy band,883.0
164,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,under pressure - remastered 2011,Queen - David Bowie,album,classic rock,29836055,False,Hot Space (2011 Remaster),1982-05-03,11,11,0.6709999999999999,0.7120000000000001,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,248440,4,rock,14066.0
165,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,perfect,Ed Sheeran,album,pop,71783101.0,False,÷ (Deluxe),2017-03-03,5,16,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,pop,1349.0
166,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,something just like this,The Chainsmokers - Coldplay,album,dance pop,16931568.0,False,Memories...Do Not Open,2017-04-07,5,12,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.1639999999999999,0.446,103.019,247160,4,pop,1314.0
167,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,middle child,J. Cole,single,conscious hip hop,11968318,True,MIDDLE CHILD,2019-01-23,1,1,0.8370000000000001,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4,hip hop,661.0
168,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,takeaway,The Chainsmokers - ILLENIUM - Lennon Stella,album,dance pop,16931568.0,False,World War Joy,2019-12-06,6,10,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,209880,4,pop,344.0
169,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw,september,"Earth, Wind & Fire",album,disco,2611408,False,"Now, Then & Forever",2013-09-11,9,23,0.684,0.8640000000000001,9,-4.819,1,0.0312,0.131,0.00526,0.344,0.978,125.395,221520,4
170,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,dj no pare  - remix,Justin Quiles - Natti Natasha - Farruko - Dalex - Lenny Tavárez - Zion,single,latin,2120861.0,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,1,1,0.743,0.7090000000000001,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.00099999999995,258600,4
171,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,another one bites the dust - remastered 2011,Queen,album,classic rock,29836055.0,False,The Game (2011 Remaster),1980-06-27,3,10,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4,rock,14741.0
172,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,body,Loud Luxury - Brando,single,dance pop,380664.0,False,Body (feat. brando),2017-10-27,1,1,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.5820000000000001,121.958,163216,4,pop,1114.0
173,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,you need to calm down,Taylor Swift,album,dance pop,33485486.0,False,Lover,2019-08-23,14,18,0.7709999999999999,0.6709999999999999,2,-5.617000000000001,1,0.0553,0.00929,0.0,0.0637,0.7140000000000001,85.02600000000002,171360,4,pop,449.0
174,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,,,,,,,,,,,,,,,,,,,,,,,,,
175,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,all i want for christmas is you,Mariah Carey,album,dance pop,6028580.0,False,Merry Christmas,1994-11-01,2,10,0.336,0.627,7,-7.462999999999999,1,0.0384,0.1639999999999999,0.0,0.0708,0.35,150.273,241107,4,pop,9501.0
176,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,all around the world,R3HAB - A Touch Of Class,single,big room,2082155.0,False,All Around The World (La La La),2019-04-05,1,1,0.733,0.8590000000000001,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,4,house,589.0
177,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,only human,Jonas Brothers,album,boy band,4654109,False,Happiness Begins,2019-06-07,3,14,0.795,0.496,0,-5.882999999999999,1,0.0722,0.108,0.0,0.0645,0.8740000000000001,94.01,183000,4,boy band,526.0
178,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,the middle,Zedd - Maren Morris - Grey,single,complextro,5236599.0,False,The Middle,2018-01-23,1,1,0.753,0.657,7,-3.0610000000000004,1,0.0449,0.171,0.0,0.112,0.4370000000000001,107.01,184732,4,dance/electronic,1026.0
179,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,3 nights,Dominic Fike,single,alternative pop rock,419334.0,False,"Don't Forget About Me, Demos",2018-10-16,1,6,0.815,0.518,7,-6.593999999999999,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667,4,pop
180,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,,,,,,,,,,,,,,,,,,,,,,,,,
181,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,album,dance pop,6611345.0,False,Speak Your Mind (Deluxe),2018-04-27,10,18,0.6970000000000001,0.6829999999999999,1,-2.881,0,0.117,0.0372,0.0,0.1369999999999999,0.603,96.133,186987,4,pop,932.0
182,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,take what you want,Post Malone - Ozzy Osbourne - Travis Scott,album,dfw rap,29173640.0,False,Hollywood's Bleeding,2019-09-06,9,17,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.91899999999998,229573,4,rap,435.0
183,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,ocean eyes,Billie Eilish,single,electropop,34697267.0,False,Ocean Eyes,2016-11-18,1,1,0.475,0.37,4,-7.725,0,0.0361,0.8190000000000001,0.0577,0.0841,0.157,144.828,200560,4,pop,1448.0
184,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,stuck in a dream,Lil Mosey - Gunna,album,melodic rap,2945049.0,True,Certified Hitmaker,2019-11-08,5,14,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,123560,4,rap,372.0
